county,office,district,town,precinct,candidate,party,votes,state_election_id
Chittenden,State House,CHT-7-1,South Burlington,,Blanks,,0,68246
Chittenden,State House,CHT-7-1,South Burlington,,Total Votes Cast,,1059,68246
Chittenden,State House,CHT-7-2,South Burlington,,Ann Pugh,Democratic,1202,68247
Chittenden,State House,CHT-7-2,South Burlington,,Write-ins,,0,68247
Chittenden,State House,CHT-7-2,South Burlington,,Blanks,,0,68247
Chittenden,State House,CHT-7-2,South Burlington,,Total Votes Cast,,1202,68247
Chittenden,State House,CHT-7-3,South Burlington,,Helen Head,Democratic,992,68248
Chittenden,State House,CHT-7-3,South Burlington,,Write-ins,,0,68248
Chittenden,State House,CHT-7-3,South Burlington,,Blanks,,0,68248
Chittenden,State House,CHT-7-3,South Burlington,,Total Votes Cast,,992,68248
Chittenden,State House,CHT-7-4,South Burlington,,Maida F. Townsend,Democratic,1062,68249
Chittenden,State House,CHT-7-4,South Burlington,,Write-ins,,0,68249
Chittenden,State House,CHT-7-4,South Burlington,,Blanks,,0,68249
Chittenden,State House,CHT-7-4,South Burlington,,Total Votes Cast,,1062,68249
Chittenden,State House,CHT-8-1,Essex,,Linda K. Myers,Republican,1730,68219
Chittenden,State House,CHT-8-1,Essex,,Debbie Evans,Democratic,1462,68219
Chittenden,State House,CHT-8-1,Essex,,Varpilah Chase,Libertarian,466,68219
Chittenden,State House,CHT-8-1,Essex,,Write-ins,,35,68219
Chittenden,State House,CHT-8-1,Essex,,Blanks,,1415,68219
Chittenden,State House,CHT-8-1,Essex,,Total Votes Cast,,5108,68219
Chittenden,State House,CHT-8-2,Essex,,Tim Jerman,Democratic,1473,68220
Chittenden,State House,CHT-8-2,Essex,,Paul Dame,Republican,1399,68220
Chittenden,State House,CHT-8-2,Essex,,Tim Allard,Republican,1371,68220
Chittenden,State House,CHT-8-2,Essex,,Linda Waite Simpson,Democratic,1311,68220
Chittenden,State House,CHT-8-2,Essex,,Lillith Soleil,Libertarian,67,68220
Chittenden,State House,CHT-8-2,Essex,,Write-ins,,4,68220
Chittenden,State House,CHT-8-2,Essex,,Blanks,,319,68220
Chittenden,State House,CHT-8-2,Essex,,Total Votes Cast,,5944,68220
Chittenden,State House,CHT-8-3,Essex,,Robert L. Bancroft,Republican,390,68221
Chittenden,State House,CHT-8-3,Westford,,Robert L. Bancroft,Republican,515,68221
Chittenden,State House,CHT-8-3,Essex,,Liz Subin,Democratic,442,68221
Chittenden,State House,CHT-8-3,Westford,,Liz Subin,Democratic,286,68221
Chittenden,State House,CHT-8-3,Essex,,Write-ins,,2,68221
Chittenden,State House,CHT-8-3,Westford,,Write-ins,,0,68221
Chittenden,State House,CHT-8-3,Essex,,Blanks,,50,68221
Chittenden,State House,CHT-8-3,Westford,,Blanks,,0,68221
Chittenden,State House,CHT-8-3,Essex,,Total Votes Cast,,884,68221
Chittenden,State House,CHT-8-3,Westford,,Total Votes Cast,,801,68221
Chittenden,State House,CHT-9-1,Colchester,,Jim Condon,Democratic,1024,68209
Chittenden,State House,CHT-9-1,Colchester,,Joey A. Purvis,Republican,897,68209
Chittenden,State House,CHT-9-1,Colchester,,Curt Taylor,Democratic,857,68209
Chittenden,State House,CHT-9-1,Colchester,,Lane Esden,Republican,513,68209
Chittenden,State House,CHT-9-1,Colchester,,Write-ins,,0,68209
Chittenden,State House,CHT-9-1,Colchester,,Blanks,,518,68209
Chittenden,State House,CHT-9-1,Colchester,,Total Votes Cast,,3809,68209
Chittenden,State House,CHT-9-2,Colchester,,Patrick Brennan,Republican,1608,68210
Chittenden,State House,CHT-9-2,Colchester,,Maureen P. Dakin,Democratic,1140,68210
Chittenden,State House,CHT-9-2,Colchester,,Pam Loranger,Republican,1035,68210
Chittenden,State House,CHT-9-2,Colchester,,Kristy Spengler,Democratic,823,68210
Chittenden,State House,CHT-9-2,Colchester,,Dana Rushford,Libertarian,90,68210
Chittenden,State House,CHT-9-2,Colchester,,Write-ins,,1,68210
Chittenden,State House,CHT-9-2,Colchester,,Blanks,,639,68210
Chittenden,State House,CHT-9-2,Colchester,,Total Votes Cast,,5336,68210
Essex,State House,ESS-CAL,Brunswick,,Connie Quimby,Republican,24,68261
Essex,State House,ESS-CAL,Concord,,Connie Quimby,Republican,253,68261
Essex,State House,ESS-CAL,Granby,,Connie Quimby,Republican,27,68261
Essex,State House,ESS-CAL,Guildhall,,Connie Quimby,Republican,69,68261
Caledonia,State House,ESS-CAL,Kirby,,Connie Quimby,Republican,127,68261
Essex,State House,ESS-CAL,Lunenburg,,Connie Quimby,Republican,275,68261
Essex,State House,ESS-CAL,Maidstone,,Connie Quimby,Republican,46,68261
Essex,State House,ESS-CAL,Victory,,Connie Quimby,Republican,27,68261
Essex,State House,ESS-CAL,Brunswick,,Write-ins,,1,68261
Essex,State House,ESS-CAL,Concord,,Write-ins,,11,68261
Essex,State House,ESS-CAL,Granby,,Write-ins,,0,68261
Essex,State House,ESS-CAL,Guildhall,,Write-ins,,10,68261
Caledonia,State House,ESS-CAL,Kirby,,Write-ins,,5,68261
Essex,State House,ESS-CAL,Lunenburg,,Write-ins,,9,68261
Essex,State House,ESS-CAL,Maidstone,,Write-ins,,4,68261
Essex,State House,ESS-CAL,Victory,,Write-ins,,0,68261
Essex,State House,ESS-CAL,Brunswick,,Blanks,,9,68261
Essex,State House,ESS-CAL,Concord,,Blanks,,33,68261
Essex,State House,ESS-CAL,Granby,,Blanks,,1,68261
Essex,State House,ESS-CAL,Guildhall,,Blanks,,25,68261
Caledonia,State House,ESS-CAL,Kirby,,Blanks,,22,68261
Essex,State House,ESS-CAL,Lunenburg,,Blanks,,33,68261
Essex,State House,ESS-CAL,Maidstone,,Blanks,,7,68261
Essex,State House,ESS-CAL,Victory,,Blanks,,4,68261
Essex,State House,ESS-CAL,Brunswick,,Total Votes Cast,,34,68261
Essex,State House,ESS-CAL,Concord,,Total Votes Cast,,297,68261
Essex,State House,ESS-CAL,Granby,,Total Votes Cast,,28,68261
Essex,State House,ESS-CAL,Guildhall,,Total Votes Cast,,104,68261
Caledonia,State House,ESS-CAL,Kirby,,Total Votes Cast,,154,68261
Essex,State House,ESS-CAL,Lunenburg,,Total Votes Cast,,317,68261
Essex,State House,ESS-CAL,Maidstone,,Total Votes Cast,,57,68261
Essex,State House,ESS-CAL,Victory,,Total Votes Cast,,31,68261
Essex,State House,ESS-CAL-ORL,Bloomfield,,Paul D. Lefebvre,Republican,45,68258
Essex,State House,ESS-CAL-ORL,Brighton,,Paul D. Lefebvre,Republican,299,68258
Essex,State House,ESS-CAL-ORL,Canaan,,Paul D. Lefebvre,Republican,163,68258
Essex,State House,ESS-CAL-ORL,East Haven,,Paul D. Lefebvre,Republican,62,68258
Essex,State House,ESS-CAL-ORL,Lemington,,Paul D. Lefebvre,Republican,31,68258
Caledonia,State House,ESS-CAL-ORL,Newark,,Paul D. Lefebvre,Republican,165,68258
Essex,State House,ESS-CAL-ORL,Norton,,Paul D. Lefebvre,Republican,42,68258
Orleans,State House,ESS-CAL-ORL,Westmore,,Paul D. Lefebvre,Republican,120,68258
Essex,State House,ESS-CAL-ORL,Bloomfield,,Write-ins,,2,68258
Essex,State House,ESS-CAL-ORL,Brighton,,Write-ins,,21,68258
Essex,State House,ESS-CAL-ORL,Canaan,,Write-ins,,5,68258
Essex,State House,ESS-CAL-ORL,East Haven,,Write-ins,,1,68258
Essex,State House,ESS-CAL-ORL,Lemington,,Write-ins,,0,68258
Caledonia,State House,ESS-CAL-ORL,Newark,,Write-ins,,1,68258
Essex,State House,ESS-CAL-ORL,Norton,,Write-ins,,2,68258
Orleans,State House,ESS-CAL-ORL,Westmore,,Write-ins,,4,68258
Essex,State House,ESS-CAL-ORL,Bloomfield,,Blanks,,17,68258
Essex,State House,ESS-CAL-ORL,Brighton,,Blanks,,44,68258
Essex,State House,ESS-CAL-ORL,Canaan,,Blanks,,25,68258
Essex,State House,ESS-CAL-ORL,East Haven,,Blanks,,17,68258
Essex,State House,ESS-CAL-ORL,Lemington,,Blanks,,5,68258
Caledonia,State House,ESS-CAL-ORL,Newark,,Blanks,,21,68258
Essex,State House,ESS-CAL-ORL,Norton,,Blanks,,6,68258
Orleans,State House,ESS-CAL-ORL,Westmore,,Blanks,,20,68258
Essex,State House,ESS-CAL-ORL,Bloomfield,,Total Votes Cast,,64,68258
Essex,State House,ESS-CAL-ORL,Brighton,,Total Votes Cast,,364,68258
Essex,State House,ESS-CAL-ORL,Canaan,,Total Votes Cast,,193,68258
Essex,State House,ESS-CAL-ORL,East Haven,,Total Votes Cast,,80,68258
Essex,State House,ESS-CAL-ORL,Lemington,,Total Votes Cast,,36,68258
Caledonia,State House,ESS-CAL-ORL,Newark,,Total Votes Cast,,187,68258
Essex,State House,ESS-CAL-ORL,Norton,,Total Votes Cast,,50,68258
Orleans,State House,ESS-CAL-ORL,Westmore,,Total Votes Cast,,144,68258
Franklin,State House,FRK-1,Georgia,,Carolyn Whitney Branagan,Republican,1216,68267
Franklin,State House,FRK-1,Georgia,,Write-ins,,26,68267
Franklin,State House,FRK-1,Georgia,,Blanks,,166,68267
Franklin,State House,FRK-1,Georgia,,Total Votes Cast,,1408,68267
Franklin,State House,FRK-2,Fairfax,,Barbara S. Murphy,Independent,586,68255
Franklin,State House,FRK-2,Fairfax,,Chris Santee,Republican,571,68255
Franklin,State House,FRK-2,Fairfax,,Bob Shea,Independent,228,68255
Franklin,State House,FRK-2,Fairfax,,Write-ins,,0,68255
Franklin,State House,FRK-2,Fairfax,,Blanks,,34,68255
Franklin,State House,FRK-2,Fairfax,,Total Votes Cast,,1419,68255
Franklin,State House,FRK-3-1,Saint Albans City,,Corey Parent,Republican,953,68240
Franklin,State House,FRK-3-1,Saint Albans Town,,Corey Parent,Republican,395,68240
Franklin,State House,FRK-3-1,Saint Albans City,,Kathleen C. Keenan,Democratic,754,68240
Franklin,State House,FRK-3-1,Saint Albans Town,,Kathleen C. Keenan,Democratic,227,68240
Franklin,State House,FRK-3-1,Saint Albans City,,Mike McCarthy,Democratic,727,68240
Franklin,State House,FRK-3-1,Saint Albans Town,,Mike McCarthy,Democratic,196,68240
Franklin,State House,FRK-3-1,Saint Albans City,,Claude Bouchard,Republican,510,68240
Franklin,State House,FRK-3-1,Saint Albans Town,,Claude Bouchard,Republican,232,68240
Franklin,State House,FRK-3-1,Saint Albans City,,Write-ins,,0,68240
Franklin,State House,FRK-3-1,Saint Albans Town,,Write-ins,,0,68240
Franklin,State House,FRK-3-1,Saint Albans City,,Blanks,,0,68240
Franklin,State House,FRK-3-1,Saint Albans Town,,Blanks,,0,68240
Franklin,State House,FRK-3-1,Saint Albans City,,Total Votes Cast,,2944,68240
Franklin,State House,FRK-3-1,Saint Albans Town,,Total Votes Cast,,1050,68240
Franklin,State House,FRK-3-2,Saint Albans Town,,Eileen Dickinson,Republican,1120,68274
Franklin,State House,FRK-3-2,Saint Albans Town,,Write-ins,,14,68274
Franklin,State House,FRK-3-2,Saint Albans Town,,Blanks,,151,68274
Franklin,State House,FRK-3-2,Saint Albans Town,,Total Votes Cast,,1285,68274
Franklin,State House,FRK-4,Sheldon,,Brian K. Savage,Republican,272,68245
Franklin,State House,FRK-4,Swanton,,Brian K. Savage,Republican,1101,68245
Franklin,State House,FRK-4,Sheldon,,Marianna Gamache,Republican,222,68245
Franklin,State House,FRK-4,Swanton,,Marianna Gamache,Republican,827,68245
Franklin,State House,FRK-4,Sheldon,,Michel Consejo,Democratic,267,68245
Franklin,State House,FRK-4,Swanton,,Michel Consejo,Democratic,733,68245
Franklin,State House,FRK-4,Sheldon,,Write-ins,,0,68245
Franklin,State House,FRK-4,Swanton,,Write-ins,,0,68245
Franklin,State House,FRK-4,Sheldon,,Blanks,,0,68245
Franklin,State House,FRK-4,Swanton,,Blanks,,0,68245
Franklin,State House,FRK-4,Sheldon,,Total Votes Cast,,761,68245
Franklin,State House,FRK-4,Swanton,,Total Votes Cast,,2661,68245
Franklin,State House,FRK-5,Berkshire,,Albert Pearce,Republican,291,68187
Franklin,State House,FRK-5,Franklin,,Albert Pearce,Republican,227,68187
Franklin,State House,FRK-5,Highgate,,Albert Pearce,Republican,470,68187
Franklin,State House,FRK-5,Richford,,Albert Pearce,Republican,368,68187
Franklin,State House,FRK-5,Berkshire,,Steve Beyor,Republican,192,68187
Franklin,State House,FRK-5,Franklin,,Steve Beyor,Republican,227,68187
Franklin,State House,FRK-5,Highgate,,Steve Beyor,Republican,720,68187
Franklin,State House,FRK-5,Richford,,Steve Beyor,Republican,196,68187
Franklin,State House,FRK-5,Berkshire,,Robert B. Irish,Democratic,129,68187
Franklin,State House,FRK-5,Franklin,,Robert B. Irish,Democratic,213,68187
Franklin,State House,FRK-5,Highgate,,Robert B. Irish,Democratic,211,68187
Franklin,State House,FRK-5,Richford,,Robert B. Irish,Democratic,165,68187
Franklin,State House,FRK-5,Berkshire,,Daniel Nadeau,Democratic,59,68187
Franklin,State House,FRK-5,Franklin,,Daniel Nadeau,Democratic,95,68187
Franklin,State House,FRK-5,Highgate,,Daniel Nadeau,Democratic,274,68187
Franklin,State House,FRK-5,Richford,,Daniel Nadeau,Democratic,67,68187
Franklin,State House,FRK-5,Berkshire,,Write-ins,,0,68187
Franklin,State House,FRK-5,Franklin,,Write-ins,,1,68187
Franklin,State House,FRK-5,Highgate,,Write-ins,,1,68187
Franklin,State House,FRK-5,Richford,,Write-ins,,0,68187
Franklin,State House,FRK-5,Berkshire,,Blanks,,119,68187
Franklin,State House,FRK-5,Franklin,,Blanks,,123,68187
Franklin,State House,FRK-5,Highgate,,Blanks,,302,68187
Franklin,State House,FRK-5,Richford,,Blanks,,0,68187
Franklin,State House,FRK-5,Berkshire,,Total Votes Cast,,790,68187
Franklin,State House,FRK-5,Franklin,,Total Votes Cast,,886,68187
Franklin,State House,FRK-5,Highgate,,Total Votes Cast,,1978,68187
Franklin,State House,FRK-5,Richford,,Total Votes Cast,,796,68187
Franklin,State House,FRK-6,Bakersfield,,Daniel F. Connor,Democratic,295,68179
Franklin,State House,FRK-6,Fairfield,,Daniel F. Connor,Democratic,554,68179
Franklin,State House,FRK-6,Fletcher,,Daniel F. Connor,Democratic,294,68179
Franklin,State House,FRK-6,Bakersfield,,Write-ins,,8,68179
Franklin,State House,FRK-6,Fairfield,,Write-ins,,12,68179
Franklin,State House,FRK-6,Fletcher,,Write-ins,,6,68179
Franklin,State House,FRK-6,Bakersfield,,Blanks,,72,68179
Franklin,State House,FRK-6,Fairfield,,Blanks,,77,68179
Franklin,State House,FRK-6,Fletcher,,Blanks,,74,68179
Franklin,State House,FRK-6,Bakersfield,,Total Votes Cast,,375,68179
Franklin,State House,FRK-6,Fairfield,,Total Votes Cast,,643,68179
Franklin,State House,FRK-6,Fletcher,,Total Votes Cast,,374,68179
Franklin,State House,FRK-7,Enosburgh,,Larry G. Fiske,Republican,585,68266
Franklin,State House,FRK-7,Montgomery,,Larry G. Fiske,Republican,181,68266
Franklin,State House,FRK-7,Enosburgh,,Cindy Weed,Progressive,390,68266
Franklin,State House,FRK-7,Montgomery,,Cindy Weed,Progressive,242,68266
Franklin,State House,FRK-7,Enosburgh,,Write-ins,,0,68266
Franklin,State House,FRK-7,Montgomery,,Write-ins,,1,68266
Franklin,State House,FRK-7,Enosburgh,,Blanks,,8,68266
Franklin,State House,FRK-7,Montgomery,,Blanks,,6,68266
Franklin,State House,FRK-7,Enosburgh,,Total Votes Cast,,983,68266
Franklin,State House,FRK-7,Montgomery,,Total Votes Cast,,430,68266
Grand Isle,State House,GRI-CHT,Alburgh,,Robert C. Krebs,Democratic/Republican,324,68173
Grand Isle,State House,GRI-CHT,Grand Isle,,Robert C. Krebs,Democratic/Republican,447,68173
Grand Isle,State House,GRI-CHT,Isle La Motte,,Robert C. Krebs,Democratic/Republican,98,68173
Chittenden,State House,GRI-CHT,Milton,,Robert C. Krebs,Democratic/Republican,232,68173
Grand Isle,State House,GRI-CHT,North Hero,,Robert C. Krebs,Democratic/Republican,229,68173
Grand Isle,State House,GRI-CHT,South Hero,,Robert C. Krebs,Democratic/Republican,534,68173
Grand Isle,State House,GRI-CHT,Alburgh,,Mitzi Johnson,Democratic,346,68173
Grand Isle,State House,GRI-CHT,Grand Isle,,Mitzi Johnson,Democratic,455,68173
Grand Isle,State House,GRI-CHT,Isle La Motte,,Mitzi Johnson,Democratic,91,68173
Chittenden,State House,GRI-CHT,Milton,,Mitzi Johnson,Democratic,167,68173
Grand Isle,State House,GRI-CHT,North Hero,,Mitzi Johnson,Democratic,170,68173
Grand Isle,State House,GRI-CHT,South Hero,,Mitzi Johnson,Democratic,435,68173
Grand Isle,State House,GRI-CHT,Alburgh,,Jason Moquin,Republican,259,68173
Grand Isle,State House,GRI-CHT,Grand Isle,,Jason Moquin,Republican,493,68173
Grand Isle,State House,GRI-CHT,Isle La Motte,,Jason Moquin,Republican,117,68173
Chittenden,State House,GRI-CHT,Milton,,Jason Moquin,Republican,207,68173
Grand Isle,State House,GRI-CHT,North Hero,,Jason Moquin,Republican,245,68173
Grand Isle,State House,GRI-CHT,South Hero,,Jason Moquin,Republican,312,68173
Grand Isle,State House,GRI-CHT,Alburgh,,Write-ins,,2,68173
Grand Isle,State House,GRI-CHT,Grand Isle,,Write-ins,,6,68173
Grand Isle,State House,GRI-CHT,Isle La Motte,,Write-ins,,2,68173
Chittenden,State House,GRI-CHT,Milton,,Write-ins,,0,68173
Grand Isle,State House,GRI-CHT,North Hero,,Write-ins,,0,68173
Grand Isle,State House,GRI-CHT,South Hero,,Write-ins,,0,68173
Grand Isle,State House,GRI-CHT,Alburgh,,Blanks,,333,68173
Grand Isle,State House,GRI-CHT,Grand Isle,,Blanks,,447,68173
Grand Isle,State House,GRI-CHT,Isle La Motte,,Blanks,,142,68173
Chittenden,State House,GRI-CHT,Milton,,Blanks,,0,68173
Grand Isle,State House,GRI-CHT,North Hero,,Blanks,,0,68173
Grand Isle,State House,GRI-CHT,South Hero,,Blanks,,0,68173
Grand Isle,State House,GRI-CHT,Alburgh,,Total Votes Cast,,1264,68173
Grand Isle,State House,GRI-CHT,Grand Isle,,Total Votes Cast,,1848,68173
Grand Isle,State House,GRI-CHT,Isle La Motte,,Total Votes Cast,,450,68173
Chittenden,State House,GRI-CHT,Milton,,Total Votes Cast,,606,68173
Grand Isle,State House,GRI-CHT,North Hero,,Total Votes Cast,,644,68173
Grand Isle,State House,GRI-CHT,South Hero,,Total Votes Cast,,1281,68173
Lamoille,State House,LAM-1,Stowe,,Heidi E. Scheuermann,Republican,1264,68275
Lamoille,State House,LAM-1,Stowe,,Write-ins,,24,68275
Lamoille,State House,LAM-1,Stowe,,Blanks,,203,68275
Lamoille,State House,LAM-1,Stowe,,Total Votes Cast,,1491,68275
Lamoille,State House,LAM-2,Belvidere,,Mark E. Woodward,Democratic,46,68184
Lamoille,State House,LAM-2,Hyde Park,,Mark E. Woodward,Democratic,610,68184
Lamoille,State House,LAM-2,Johnson,,Mark E. Woodward,Democratic,450,68184
Lamoille,State House,LAM-2,Wolcott,,Mark E. Woodward,Democratic,245,68184
Lamoille,State House,LAM-2,Belvidere,,Linda J. Martin,Democratic,38,68184
Lamoille,State House,LAM-2,Hyde Park,,Linda J. Martin,Democratic,606,68184
Lamoille,State House,LAM-2,Johnson,,Linda J. Martin,Democratic,362,68184
Lamoille,State House,LAM-2,Wolcott,,Linda J. Martin,Democratic,317,68184
Lamoille,State House,LAM-2,Belvidere,,Lucien G. Gravel,Republican,56,68184
Lamoille,State House,LAM-2,Hyde Park,,Lucien G. Gravel,Republican,572,68184
Lamoille,State House,LAM-2,Johnson,,Lucien G. Gravel,Republican,281,68184
Lamoille,State House,LAM-2,Wolcott,,Lucien G. Gravel,Republican,251,68184
Lamoille,State House,LAM-2,Belvidere,,Shane Bouthillette,Republican,46,68184
Lamoille,State House,LAM-2,Hyde Park,,Shane Bouthillette,Republican,339,68184
Lamoille,State House,LAM-2,Johnson,,Shane Bouthillette,Republican,251,68184
Lamoille,State House,LAM-2,Wolcott,,Shane Bouthillette,Republican,164,68184
Lamoille,State House,LAM-2,Belvidere,,Write-ins,,1,68184
Lamoille,State House,LAM-2,Hyde Park,,Write-ins,,0,68184
Lamoille,State House,LAM-2,Johnson,,Write-ins,,0,68184
Lamoille,State House,LAM-2,Wolcott,,Write-ins,,0,68184
Lamoille,State House,LAM-2,Belvidere,,Blanks,,27,68184
Lamoille,State House,LAM-2,Hyde Park,,Blanks,,396,68184
Lamoille,State House,LAM-2,Johnson,,Blanks,,0,68184
Lamoille,State House,LAM-2,Wolcott,,Blanks,,0,68184
Lamoille,State House,LAM-2,Belvidere,,Total Votes Cast,,214,68184
Lamoille,State House,LAM-2,Hyde Park,,Total Votes Cast,,2523,68184
Lamoille,State House,LAM-2,Johnson,,Total Votes Cast,,1344,68184
Lamoille,State House,LAM-2,Wolcott,,Total Votes Cast,,977,68184
Lamoille,State House,LAM-3,Cambridge,,Bernard C. Juskiewicz,Republican,979,68263
Lamoille,State House,LAM-3,Waterville,,Bernard C. Juskiewicz,Republican,176,68263
Lamoille,State House,LAM-3,Cambridge,,Write-ins,,36,68263
