county,office,district,town,precinct,candidate,party,votes,state_election_id
Caledonia,Lieutenant Governor,,Burke,Windham 3-1,Write Ins,Republican,1,82213
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-1,Write Ins,Republican,9,82213
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-2,Write Ins,Republican,32,82213
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-3,Write Ins,Republican,1,82213
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-4,Write Ins,Republican,1,82213
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-5,Write Ins,Republican,7,82213
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-6,Write Ins,Republican,8,82213
Chittenden,Lieutenant Governor,,Burlington,Chittenden 6-7,Write Ins,Republican,0,82213
Washington,Lieutenant Governor,,Cabot,,Write Ins,Republican,6,82213
Washington,Lieutenant Governor,,Calais,,Write Ins,Republican,1,82213
Lamoille,Lieutenant Governor,,Cambridge,,Write Ins,Republican,15,82213
Essex,Lieutenant Governor,,Canaan,,Write Ins,Republican,0,82213
Rutland,Lieutenant Governor,,Castleton,Chittenden 3-1 Ward 4,Write Ins,Republican,6,82213
Windsor,Lieutenant Governor,,Cavendish,Chittenden 3-1 Ward 7,Write Ins,Republican,1,82213
Orleans,Lieutenant Governor,,Charleston,Chittenden 3-2 Ward 2,Write Ins,Republican,1,82213
Chittenden,Lieutenant Governor,,Charlotte,Chittenden 3-2 Ward 3,Write Ins,Republican,3,82213
Orange,Lieutenant Governor,,Chelsea,Chittenden 3-2 Ward 4,Write Ins,Republican,5,82213
Windsor,Lieutenant Governor,,Chester,Chittenden 3-2 Ward 7,Write Ins,Republican,2,82213
Rutland,Lieutenant Governor,,Chittenden,Chittenden 3-3 Ward 2,Write Ins,Republican,1,82213
Rutland,Lieutenant Governor,,Clarendon,Chittenden 3-3 Ward 3,Write Ins,Republican,4,82213
Chittenden,Lieutenant Governor,,Colchester,Chittenden 9-1,Write Ins,Republican,6,82213
Chittenden,Lieutenant Governor,,Colchester,Chittenden 9-2,Write Ins,Republican,7,82213
Essex,Lieutenant Governor,,Concord,Chittenden 3-3 Ward 7,Write Ins,Republican,3,82213
Orange,Lieutenant Governor,,Corinth,Chittenden 3-4 Ward 1,Write Ins,Republican,4,82213
Addison,Lieutenant Governor,,Cornwall,Chittenden 3-4 Ward 2,Write Ins,Republican,2,82213
Orleans,Lieutenant Governor,,Coventry,Chittenden 3-4 Ward 6,Write Ins,Republican,3,82213
Orleans,Lieutenant Governor,,Craftsbury,Chittenden 3-5 Ward 5,Write Ins,Republican,5,82213
Rutland,Lieutenant Governor,,Danby,Chittenden 3-5 Ward 6,Write Ins,Republican,5,82213
Caledonia,Lieutenant Governor,,Danville,Chittenden 3-6 Ward 1,Write Ins,Republican,2,82213
Orleans,Lieutenant Governor,,Derby,,Write Ins,Republican,13,82213
Bennington,Lieutenant Governor,,Dorset,,Write Ins,Republican,0,82213
Windham,Lieutenant Governor,,Dover,,Write Ins,Republican,0,82213
Windham,Lieutenant Governor,,Dummerston,,Write Ins,Republican,0,82213
Washington,Lieutenant Governor,,Duxbury,,Write Ins,Republican,7,82213
Essex,Lieutenant Governor,,East Haven,,Write Ins,Republican,0,82213
Washington,Lieutenant Governor,,East Montpelier,,Write Ins,Republican,7,82213
Lamoille,Lieutenant Governor,,Eden,,Write Ins,Republican,10,82213
Lamoille,Lieutenant Governor,,Elmore,,Write Ins,Republican,9,82213
Franklin,Lieutenant Governor,,Enosburgh,,Write Ins,Republican,2,82213
Chittenden,Lieutenant Governor,,Essex,Chittenden 8-1,Write Ins,Republican,14,82213
Chittenden,Lieutenant Governor,,Essex,Chittenden 8-2,Write Ins,Republican,6,82213
Chittenden,Lieutenant Governor,,Essex,Chittenden 8-3,Write Ins,Republican,35,82213
Rutland,Lieutenant Governor,,Fair Haven,Chittenden 7-2,Write Ins,Republican,6,82213
Franklin,Lieutenant Governor,,Fairfax,,Write Ins,Republican,2,82213
Franklin,Lieutenant Governor,,Fairfield,,Write Ins,Republican,1,82213
Orange,Lieutenant Governor,,Fairlee,,Write Ins,Republican,2,82213
Washington,Lieutenant Governor,,Fayston,,Write Ins,Republican,3,82213
Addison,Lieutenant Governor,,Ferrisburgh,,Write Ins,Republican,2,82213
Franklin,Lieutenant Governor,,Fletcher,,Write Ins,Republican,2,82213
Franklin,Lieutenant Governor,,Franklin,,Write Ins,Republican,4,82213
Franklin,Lieutenant Governor,,Georgia,,Write Ins,Republican,4,82213
Orleans,Lieutenant Governor,,Glover,,Write Ins,Republican,4,82213
Addison,Lieutenant Governor,,Goshen,,Write Ins,Republican,1,82213
Windham,Lieutenant Governor,,Grafton,,Write Ins,Republican,0,82213
Essex,Lieutenant Governor,,Granby,,Write Ins,Republican,2,82213
Grand Isle,Lieutenant Governor,,Grand Isle,,Write Ins,Republican,4,82213
Addison,Lieutenant Governor,,Granville,,Write Ins,Republican,4,82213
Orleans,Lieutenant Governor,,Greensboro,,Write Ins,Republican,1,82213
Caledonia,Lieutenant Governor,,Groton,,Write Ins,Republican,0,82213
Essex,Lieutenant Governor,,Guildhall,,Write Ins,Republican,0,82213
Windham,Lieutenant Governor,,Guilford,Chittenden 6-1,Write Ins,Republican,2,82213
Windham,Lieutenant Governor,,Halifax,Chittenden 6-2,Write Ins,Republican,1,82213
Addison,Lieutenant Governor,,Hancock,Chittenden 6-3,Write Ins,Republican,0,82213
Caledonia,Lieutenant Governor,,Hardwick,,Write Ins,Republican,4,82213
Windsor,Lieutenant Governor,,Hartford,Windsor 4-1,Write Ins,Republican,2,82213
Windsor,Lieutenant Governor,,Hartford,Windsor 4-2,Write Ins,Republican,7,82213
Windsor,Lieutenant Governor,,Hartland,,Write Ins,Republican,2,82213
Franklin,Lieutenant Governor,,Highgate,,Write Ins,Republican,8,82213
Chittenden,Lieutenant Governor,,Hinesburg,Chittenden 4-1,Write Ins,Republican,1,82213
Chittenden,Lieutenant Governor,,Hinesburg,Chittenden 4-2,Write Ins,Republican,60,82213
Orleans,Lieutenant Governor,,Holland,,Write Ins,Republican,1,82213
Rutland,Lieutenant Governor,,Hubbardton,,Write Ins,Republican,0,82213
Chittenden,Lieutenant Governor,,Huntington,,Write Ins,Republican,2,82213
Lamoille,Lieutenant Governor,,Hyde Park,,Write Ins,Republican,22,82213
Rutland,Lieutenant Governor,,Ira,,Write Ins,Republican,2,82213
Orleans,Lieutenant Governor,,Irasburg,,Write Ins,Republican,6,82213
Grand Isle,Lieutenant Governor,,Isle La Motte,,Write Ins,Republican,1,82213
Windham,Lieutenant Governor,,Jamaica,,Write Ins,Republican,9,82213
Orleans,Lieutenant Governor,,Jay,,Write Ins,Republican,1,82213
Chittenden,Lieutenant Governor,,Jericho,,Write Ins,Republican,5,82213
Lamoille,Lieutenant Governor,,Johnson,,Write Ins,Republican,2,82213
Rutland,Lieutenant Governor,,Killington,,Write Ins,Republican,0,82213
Caledonia,Lieutenant Governor,,Kirby,,Write Ins,Republican,1,82213
Bennington,Lieutenant Governor,,Landgrove,,Write Ins,Republican,0,82213
Addison,Lieutenant Governor,,Leicester,,Write Ins,Republican,0,82213
Essex,Lieutenant Governor,,Lemington,Windsor 6-1,Write Ins,Republican,0,82213
Addison,Lieutenant Governor,,Lincoln,Windsor 6-2,Write Ins,Republican,1,82213
Windham,Lieutenant Governor,,Londonderry,,Write Ins,Republican,6,82213
Orleans,Lieutenant Governor,,Lowell,,Write Ins,Republican,7,82213
Windsor,Lieutenant Governor,,Ludlow,Chittenden 1-1,Write Ins,Republican,2,82213
Essex,Lieutenant Governor,,Lunenburg,Chittenden 1-2,Write Ins,Republican,4,82213
Caledonia,Lieutenant Governor,,Lyndon,,Write Ins,Republican,4,82213
Essex,Lieutenant Governor,,Maidstone,,Write Ins,Republican,0,82213
Bennington,Lieutenant Governor,,Manchester,,Write Ins,Republican,3,82213
Windham,Lieutenant Governor,,Marlboro,,Write Ins,Republican,0,82213
Washington,Lieutenant Governor,,Marshfield,Rutland 1-1,Write Ins,Republican,3,82213
Rutland,Lieutenant Governor,,Mendon,Rutland 1-2,Write Ins,Republican,1,82213
Addison,Lieutenant Governor,,Middlebury,,Write Ins,Republican,4,82213
Washington,Lieutenant Governor,,Middlesex,,Write Ins,Republican,2,82213
Rutland,Lieutenant Governor,,Middletown Springs,,Write Ins,Republican,0,82213
Chittenden,Lieutenant Governor,,Milton,Chittenden 10,Write Ins,Republican,127,82213
Chittenden,Lieutenant Governor,,Milton,Grand Isle-Chittenden,Write Ins,Republican,26,82213
Addison,Lieutenant Governor,,Monkton,,Write Ins,Republican,5,82213
Franklin,Lieutenant Governor,,Montgomery,,Write Ins,Republican,3,82213
Washington,Lieutenant Governor,,Montpelier,,Write Ins,Republican,8,82213
Washington,Lieutenant Governor,,Moretown,,Write Ins,Republican,4,82213
Orleans,Lieutenant Governor,,Morgan,,Write Ins,Republican,4,82213
Lamoille,Lieutenant Governor,,Morristown,,Write Ins,Republican,60,82213
Rutland,Lieutenant Governor,,Mount Holly,,Write Ins,Republican,1,82213
Rutland,Lieutenant Governor,,Mount Tabor,,Write Ins,Republican,0,82213
Addison,Lieutenant Governor,,New Haven,,Write Ins,Republican,4,82213
Caledonia,Lieutenant Governor,,Newark,,Write Ins,Republican,0,82213
Orange,Lieutenant Governor,,Newbury,,Write Ins,Republican,1,82213
Windham,Lieutenant Governor,,Newfane,,Write Ins,Republican,0,82213
Orleans,Lieutenant Governor,,Newport City,,Write Ins,Republican,3,82213
Orleans,Lieutenant Governor,,Newport Town,,Write Ins,Republican,5,82213
Grand Isle,Lieutenant Governor,,North Hero,,Write Ins,Republican,0,82213
Washington,Lieutenant Governor,,Northfield,,Write Ins,Republican,9,82213
Essex,Lieutenant Governor,,Norton,,Write Ins,Republican,0,82213
Windsor,Lieutenant Governor,,Norwich,,Write Ins,Republican,1,82213
Orange,Lieutenant Governor,,Orange,,Write Ins,Republican,5,82213
Addison,Lieutenant Governor,,Orwell,,Write Ins,Republican,5,82213
Addison,Lieutenant Governor,,Panton,Chittenden 9,Write Ins,Republican,1,82213
Rutland,Lieutenant Governor,,Pawlet,Grand Isle-Chittenden 1-1,Write Ins,Republican,1,82213
Caledonia,Lieutenant Governor,,Peacham,,Write Ins,Republican,2,82213
Bennington,Lieutenant Governor,,Peru,,Write Ins,Republican,0,82213
Rutland,Lieutenant Governor,,Pittsfield,,Write Ins,Republican,0,82213
Rutland,Lieutenant Governor,,Pittsford,,Write Ins,Republican,1,82213
Washington,Lieutenant Governor,,Plainfield,,Write Ins,Republican,2,82213
Windsor,Lieutenant Governor,,Plymouth,,Write Ins,Republican,0,82213
Windsor,Lieutenant Governor,,Pomfret,,Write Ins,Republican,1,82213
Rutland,Lieutenant Governor,,Poultney,,Write Ins,Republican,0,82213
Bennington,Lieutenant Governor,,Pownal,,Write Ins,Republican,0,82213
Rutland,Lieutenant Governor,,Proctor,,Write Ins,Republican,3,82213
Windham,Lieutenant Governor,,Putney,Center Town House,Write Ins,Republican,2,82213
Orange,Lieutenant Governor,,Randolph,Town Office,Write Ins,Republican,4,82213
Windsor,Lieutenant Governor,,Reading,West River Village,Write Ins,Republican,0,82213
Bennington,Lieutenant Governor,,Readsboro,,Write Ins,Republican,0,82213
Franklin,Lieutenant Governor,,Richford,,Write Ins,Republican,0,82213
Chittenden,Lieutenant Governor,,Richmond,,Write Ins,Republican,1,82213
Addison,Lieutenant Governor,,Ripton,,Write Ins,Republican,1,82213
Windsor,Lieutenant Governor,,Rochester,,Write Ins,Republican,4,82213
Windham,Lieutenant Governor,,Rockingham,,Write Ins,Republican,3,82213
Washington,Lieutenant Governor,,Roxbury,,Write Ins,Republican,1,82213
Windsor,Lieutenant Governor,,Royalton,,Write Ins,Republican,1,82213
Bennington,Lieutenant Governor,,Rupert,,Write Ins,Republican,0,82213
Rutland,Lieutenant Governor,,Rutland City,Rutland 5-1,Write Ins,Republican,94,82213
Rutland,Lieutenant Governor,,Rutland City,Rutland 5-2,Write Ins,Republican,3,82213
Rutland,Lieutenant Governor,,Rutland City,Rutland 5-3,Write Ins,Republican,28,82213
Rutland,Lieutenant Governor,,Rutland City,Rutland 5-4,Write Ins,Republican,4,82213
Rutland,Lieutenant Governor,,Rutland Town,,Write Ins,Republican,3,82213
Caledonia,Lieutenant Governor,,Ryegate,,Write Ins,Republican,2,82213
Addison,Lieutenant Governor,,Salisbury,,Write Ins,Republican,3,82213
Bennington,Lieutenant Governor,,Sandgate,,Write Ins,Republican,0,82213
Bennington,Lieutenant Governor,,Searsburg,,Write Ins,Republican,0,82213
Bennington,Lieutenant Governor,,Shaftsbury,,Write Ins,Republican,3,82213
Windsor,Lieutenant Governor,,Sharon,,Write Ins,Republican,2,82213
Caledonia,Lieutenant Governor,,Sheffield,,Write Ins,Republican,2,82213
Chittenden,Lieutenant Governor,,Shelburne,Chittenden 5-1,Write Ins,Republican,85,82213
Chittenden,Lieutenant Governor,,Shelburne,Chittenden 5-2,Write Ins,Republican,59,82213
Franklin,Lieutenant Governor,,Sheldon,,Write Ins,Republican,5,82213
Addison,Lieutenant Governor,,Shoreham,,Write Ins,Republican,0,82213
Rutland,Lieutenant Governor,,Shrewsbury,,Write Ins,Republican,2,82213
Chittenden,Lieutenant Governor,,South Burlington,Chittenden 7-1,Write Ins,Republican,6,82213
Chittenden,Lieutenant Governor,,South Burlington,Chittenden 7-2,Write Ins,Republican,2,82213
Chittenden,Lieutenant Governor,,South Burlington,Chittenden 7-3,Write Ins,Republican,4,82213
Chittenden,Lieutenant Governor,,South Burlington,Chittenden 7-4,Write Ins,Republican,71,82213
Grand Isle,Lieutenant Governor,,South Hero,,Write Ins,Republican,3,82213
Windsor,Lieutenant Governor,,Springfield,Windsor 3-1,Write Ins,Republican,3,82213
Windsor,Lieutenant Governor,,Springfield,Windsor 3-2,Write Ins,Republican,51,82213
Franklin,Lieutenant Governor,,Saint Albans City,Rutland 5-1,Write Ins,Republican,10,82213
Franklin,Lieutenant Governor,,Saint Albans Town,Franklin 3-1,Write Ins,Republican,1,82213
Franklin,Lieutenant Governor,,Saint Albans Town,Franklin 3-2,Write Ins,Republican,7,82213
Chittenden,Lieutenant Governor,,Saint George,Rutland 5-4,Write Ins,Republican,1,82213
Caledonia,Lieutenant Governor,,Saint Johnsbury,,Write Ins,Republican,6,82213
Bennington,Lieutenant Governor,,Stamford,,Write Ins,Republican,0,82213
Caledonia,Lieutenant Governor,,Stannard,,Write Ins,Republican,2,82213
Addison,Lieutenant Governor,,Starksboro,,Write Ins,Republican,0,82213
Windsor,Lieutenant Governor,,Stockbridge,,Write Ins,Republican,1,82213
Lamoille,Lieutenant Governor,,Stowe,,Write Ins,Republican,12,82213
Orange,Lieutenant Governor,,Strafford,,Write Ins,Republican,1,82213
Windham,Lieutenant Governor,,Stratton,,Write Ins,Republican,0,82213
Rutland,Lieutenant Governor,,Sudbury,Chittenden 5-1,Write Ins,Republican,4,82213
Bennington,Lieutenant Governor,,Sunderland,Bennington 3,Write Ins,Republican,3,82213
Bennington,Lieutenant Governor,,Sunderland,Bennington 4,Write Ins,Republican,7,82213
Caledonia,Lieutenant Governor,,Sutton,,Write Ins,Republican,1,82213
Franklin,Lieutenant Governor,,Swanton,,Write Ins,Republican,8,82213
Orange,Lieutenant Governor,,Thetford,Chittenden 3-10,Write Ins,Republican,3,82213
Rutland,Lieutenant Governor,,Tinmouth,Rutland 2,Write Ins,Republican,0,82213
Rutland,Lieutenant Governor,,Tinmouth,Rutland-Bennington,Write Ins,Republican,4,82213
Orange,Lieutenant Governor,,Topsham,Chittenden 3-9,Write Ins,Republican,2,82213
Windham,Lieutenant Governor,,Townshend,,Write Ins,Republican,0,82213
Orleans,Lieutenant Governor,,Troy,Orleans 2,Write Ins,Republican,2,82213
Orleans,Lieutenant Governor,,Troy,Orleans-Lamoille,Write Ins,Republican,12,82213
Orange,Lieutenant Governor,,Tunbridge,,Write Ins,Republican,3,82213
Chittenden,Lieutenant Governor,,Underhill,,Write Ins,Republican,3,82213
Addison,Lieutenant Governor,,Vergennes,,Write Ins,Republican,4,82213
Windham,Lieutenant Governor,,Vernon,,Write Ins,Republican,13,82213
Orange,Lieutenant Governor,,Vershire,,Write Ins,Republican,1,82213
Essex,Lieutenant Governor,,Victory,,Write Ins,Republican,2,82213
Washington,Lieutenant Governor,,Waitsfield,,Write Ins,Republican,2,82213
Caledonia,Lieutenant Governor,,Walden,,Write Ins,Republican,1,82213
Rutland,Lieutenant Governor,,Wallingford,,Write Ins,Republican,0,82213
Addison,Lieutenant Governor,,Waltham,,Write Ins,Republican,3,82213
Windham,Lieutenant Governor,,Wardsboro,,Write Ins,Republican,0,82213
Washington,Lieutenant Governor,,Warren,,Write Ins,Republican,2,82213
Orange,Lieutenant Governor,,Washington,,Write Ins,Republican,6,82213
Washington,Lieutenant Governor,,Waterbury,,Write Ins,Republican,8,82213
Caledonia,Lieutenant Governor,,Waterford,,Write Ins,Republican,2,82213
Lamoille,Lieutenant Governor,,Waterville,,Write Ins,Republican,2,82213
Windsor,Lieutenant Governor,,Weathersfield,,Write Ins,Republican,2,82213
Rutland,Lieutenant Governor,,Wells,,Write Ins,Republican,0,82213
Orange,Lieutenant Governor,,West Fairlee,,Write Ins,Republican,2,82213
Rutland,Lieutenant Governor,,West Haven,,Write Ins,Republican,0,82213
Rutland,Lieutenant Governor,,West Rutland,,Write Ins,Republican,0,82213
Windsor,Lieutenant Governor,,West Windsor,,Write Ins,Republican,1,82213
Orleans,Lieutenant Governor,,Westfield,,Write Ins,Republican,1,82213
Chittenden,Lieutenant Governor,,Westford,,Write Ins,Republican,2,82213
Windham,Lieutenant Governor,,Westminster,Windham 3,Write Ins,Republican,0,82213
Windham,Lieutenant Governor,,Westminster,Windham 4,Write Ins,Republican,16,82213
Orleans,Lieutenant Governor,,Westmore,,Write Ins,Republican,0,82213
Windsor,Lieutenant Governor,,Weston,,Write Ins,Republican,1,82213
Addison,Lieutenant Governor,,Weybridge,,Write Ins,Republican,0,82213
Caledonia,Lieutenant Governor,,Wheelock,,Write Ins,Republican,1,82213
Addison,Lieutenant Governor,,Whiting,,Write Ins,Republican,2,82213
Windham,Lieutenant Governor,,Whitingham,Windham 6,Write Ins,Republican,7,82213
Windham,Lieutenant Governor,,Whitingham,Windham-Bennington,Write Ins,Republican,1,82213
Orange,Lieutenant Governor,,Williamstown,,Write Ins,Republican,30,82213
Chittenden,Lieutenant Governor,,Williston,,Write Ins,Republican,11,82213
Windham,Lieutenant Governor,,Wilmington,,Write Ins,Republican,0,82213
Windham,Lieutenant Governor,,Windham,,Write Ins,Republican,0,82213
Windsor,Lieutenant Governor,,Windsor,,Write Ins,Republican,1,82213
Bennington,Lieutenant Governor,,Winhall,,Write Ins,Republican,3,82213
Chittenden,Lieutenant Governor,,Winooski,,Write Ins,Republican,0,82213
Lamoille,Lieutenant Governor,,Wolcott,,Write Ins,Republican,12,82213
Washington,Lieutenant Governor,,Woodbury,,Write Ins,Republican,1,82213
Bennington,Lieutenant Governor,,Woodford,,Write Ins,Republican,0,82213
Windsor,Lieutenant Governor,,Woodstock,,Write Ins,Republican,1,82213
Washington,Lieutenant Governor,,Worcester,Windham Ward 4,Write Ins,Republican,6,82213
Addison,Lieutenant Governor,,Addison,Windham Ward 5,Blanks,Republican,21,82213
Orleans,Lieutenant Governor,,Albany,,Blanks,Republican,16,82213
Grand Isle,Lieutenant Governor,,Alburgh,,Blanks,Republican,14,82213
